record_id,paper_id,sample_label,data_origin,matrix_class,matrix_name,particle_type,particle_grade,particle_true_density_g_cc,particle_mean_diameter_um,particle_wall_thickness_ratio,particle_volume_fraction,particle_weight_fraction,process_route,cure_or_process_temperature_c,additional_fillers,measured_density_g_cc,theoretical_density_g_cc,matrix_porosity_fraction,particle_breakage_fraction,test_type,strain_rate_per_s,temperature_c,standard,modulus_mpa,strength_mpa,strain_at_failure,energy_absorption_mj_m3,plateau_stress_mpa,densification_strain,specific_modulus_mpa_per_g_cc,specific_strength_mpa_per_g_cc,storage_modulus_mpa,loss_tangent,thermal_conductivity_w_mk,cte_per_k,moisture_uptake_pct,extractor_confidence,flags
W2900342134-000,W2900342134,S22-K46-K46-S22,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite K46/S22 glass microballoons, layer sequence S22-K46-K46-S22 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,0.627,0.658,0.0383,,compression,,25.0,ASTM C 365/C 365M-05 (flat-wise compression),703.3,42.54,,31.0,,,1121.6905901116427,67.8468899521531,,,,,,0.92,
W2900342134-001,W2900342134,K46-S22-S22-K46,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite K46/S22 glass microballoons, layer sequence K46-S22-S22-K46 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,0.623,0.652,0.045,,compression,,25.0,ASTM C 365/C 365M-05 (flat-wise compression),722.7,42.72,,26.42,,,1160.032102728732,68.57142857142857,,,,,,0.92,
W2900342134-002,W2900342134,S32-S38-S38-S32,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite S32/S38 glass microballoons, layer sequence S32-S38-S38-S32 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,0.622,0.658,0.0545,,compression,,25.0,ASTM C 365/C 365M-05 (flat-wise compression),795.0,60.34,,32.5,,,1278.1350482315113,97.00964630225081,,,,,,0.92,
W2900342134-003,W2900342134,S38-S32-S32-S38,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite S32/S38 glass microballoons, layer sequence S38-S32-S32-S38 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,0.628,0.658,0.0455,,compression,,25.0,ASTM C 365/C 365M-05 (flat-wise compression),783.9,60.89,,28.22,,,1248.248407643312,96.95859872611464,,,,,,0.92,
W2900342134-004,W2900342134,K46-S38-S32-S22,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite K46/S22/S32/S38 glass microballoons, layer sequence K46-S38-S32-S22 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,0.629,0.655,0.0396,,compression,,25.0,ASTM C 365/C 365M-05 (flat-wise compression),722.4,49.38,,28.98,,,1148.489666136725,78.50556438791733,,,,,,0.92,
W2900342134-005,W2900342134,Plain Foam (non-gradient syntactic foam of similar density),primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite glass microballoons (plain, single-layer foam of similar density to the IFGSFs; type not stated)",,,,0.6,,mechanical_mixing_cast,100.0,,,,,,compression,,25.0,ASTM C 365/C 365M-05 (flat-wise compression),585.7,47.9,,8.54,,,,,,,,,,0.92,
W2900342134-006,W2900342134,S22-K46-K46-S22,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite K46/S22 glass microballoons, layer sequence S22-K46-K46-S22 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,0.6415,0.658,0.021,,compression,,25.0,ASTM D 695-96 (edge-wise compression),1842.0,55.11,,3.42,,,2871.395167575994,85.90802805923617,,,,,,0.92,
W2900342134-007,W2900342134,K46-S22-S22-K46,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite K46/S22 glass microballoons, layer sequence K46-S22-S22-K46 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,0.6386000000000001,0.652,0.0228,,compression,,25.0,ASTM D 695-96 (edge-wise compression),1826.0,54.72,,2.93,,,2859.3798935170685,85.68744127779517,,,,,,0.92,
W2900342134-008,W2900342134,S32-S38-S38-S32,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite S32/S38 glass microballoons, layer sequence S32-S38-S38-S32 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,0.6357,0.658,0.034,,compression,,25.0,ASTM D 695-96 (edge-wise compression),1918.0,61.19,,3.7,,,3017.1464527292746,96.2560956425987,,,,,,0.92,
W2900342134-009,W2900342134,S38-S32-S32-S38,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite S32/S38 glass microballoons, layer sequence S38-S32-S32-S38 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,0.6386000000000001,0.658,0.0334,,compression,,25.0,ASTM D 695-96 (edge-wise compression),1930.0,61.9,,3.8,,,3022.2361415596615,96.93078609458189,,,,,,0.92,
W2900342134-010,W2900342134,K46-S38-S32-S22,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite K46/S22/S32/S38 glass microballoons, layer sequence K46-S38-S32-S22 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,0.6402,0.655,0.0238,,compression,,25.0,ASTM D 695-96 (edge-wise compression),1920.0,57.01,,3.45,,,2999.062792877226,89.05029678225554,,,,,,0.92,
W2900342134-011,W2900342134,Plain Foams (non-gradient syntactic foam of similar density),primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite glass microballoons (plain, single-layer foam of similar density to the IFGSFs; type not stated)",,,,0.6,,mechanical_mixing_cast,100.0,,,,,,compression,,25.0,ASTM D 695-96 (edge-wise compression),1181.0,44.18,,2.85,,,,,,,,,,0.92,
W2900342134-012,W2900342134,S22-K46-K46-S22,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite K46/S22 glass microballoons, layer sequence S22-K46-K46-S22 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,,0.658,,,impact,,25.0,Instron Dynatup 8250 drop-weight low-velocity impact (no ASTM standard cited),,,,,,,,,,,,,,0.85,
W2900342134-013,W2900342134,K46-S22-S22-K46,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite K46/S22 glass microballoons, layer sequence K46-S22-S22-K46 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,,0.652,,,impact,,25.0,Instron Dynatup 8250 drop-weight low-velocity impact (no ASTM standard cited),,,,,,,,,,,,,,0.85,
W2900342134-014,W2900342134,S32-S38-S38-S32,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite S32/S38 glass microballoons, layer sequence S32-S38-S38-S32 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,,0.658,,,impact,,25.0,Instron Dynatup 8250 drop-weight low-velocity impact (no ASTM standard cited),,,,,,,,,,,,,,0.85,
W2900342134-015,W2900342134,S38-S32-S32-S38,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite S32/S38 glass microballoons, layer sequence S38-S32-S32-S38 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,,0.658,,,impact,,25.0,Instron Dynatup 8250 drop-weight low-velocity impact (no ASTM standard cited),,,,,,,,,,,,,,0.85,
W2900342134-016,W2900342134,K46-S38-S32-S22,primary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"3M Scotchlite K46/S22/S32/S38 glass microballoons, layer sequence K46-S38-S32-S22 (each layer 60 vol% microballoons)",,,,0.6,,mechanical_mixing_cast,100.0,,,0.655,,,impact,,25.0,Instron Dynatup 8250 drop-weight low-velocity impact (no ASTM standard cited),,,,,,,,,,,,,,0.85,
W2900342134-027,W2900342134,"Adhesively bonded FGSF, same layer sequencing (comparison data from Gupta & Ricci, ref. [16])",secondary,epoxy,DGEBA epoxy D.E.R. 332 (Dow) with 5 vol% Erisys GE-8 C12-C14 aliphatic mono-glycidyl ether diluent and 13 vol% D.E.H. 24 (TETA) hardener,glass_microballoon,"Layered syntactic foam with the same layer sequencing as K46-S38-S32-S22, layers joined with adhesive",,,,,,other,,Adhesive bond layers between the syntactic foam layers,,,,,compression,,25.0,,,32.7,,16.5,,,,,,,,,,0.7,
W2955838850-000,W2955838850,Pure VE (neat resin baseline),primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.0,mechanical_mixing_cast,,,,,,,other,,30.0,,,,,,,,,,,,,0.00010018,,0.65,
W2955838850-001,W2955838850,2wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.02,mechanical_mixing_cast,,,,,,,other,,30.0,,,,,,,,,,,,,6.37e-05,,0.65,
W2955838850-002,W2955838850,2wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.02,mechanical_mixing_cast,,,,,,,other,,50.0,,,,,,,,,,,,,6.859e-05,,0.65,
W2955838850-003,W2955838850,2wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.02,mechanical_mixing_cast,,,,,,,other,,70.0,,,,,,,,,,,,,6.95e-05,,0.65,
W2955838850-004,W2955838850,4wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.04,mechanical_mixing_cast,,,,,,,other,,30.0,,,,,,,,,,,,,5.915e-05,,0.65,
W2955838850-005,W2955838850,4wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.04,mechanical_mixing_cast,,,,,,,other,,50.0,,,,,,,,,,,,,5.899e-05,,0.65,
W2955838850-006,W2955838850,4wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.04,mechanical_mixing_cast,,,,,,,other,,70.0,,,,,,,,,,,,,4.58e-05,,0.65,
W2955838850-007,W2955838850,6wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.06,mechanical_mixing_cast,,,,,,,other,,30.0,,,,,,,,,,,,,4.158e-05,,0.65,
W2955838850-008,W2955838850,6wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.06,mechanical_mixing_cast,,,,,,,other,,50.0,,,,,,,,,,,,,5.688e-05,,0.65,
W2955838850-009,W2955838850,6wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.06,mechanical_mixing_cast,,,,,,,other,,70.0,,,,,,,,,,,,,3.28e-05,,0.65,
W2955838850-010,W2955838850,8wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.08,mechanical_mixing_cast,,,,,,,other,,30.0,,,,,,,,,,,,,3.889e-05,,0.65,
W2955838850-011,W2955838850,8wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.08,mechanical_mixing_cast,,,,,,,other,,50.0,,,,,,,,,,,,,4.538e-05,,0.65,
W2955838850-012,W2955838850,8wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.08,mechanical_mixing_cast,,,,,,,other,,70.0,,,,,,,,,,,,,5.706e-05,,0.65,
W2955838850-013,W2955838850,10wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.1,mechanical_mixing_cast,,,,,,,other,,30.0,,,,,,,,,,,,,3.671e-05,,0.65,
W2955838850-014,W2955838850,10wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.1,mechanical_mixing_cast,,,,,,,other,,50.0,,,,,,,,,,,,,4.461e-05,,0.65,
W2955838850-015,W2955838850,10wt.% glass microballoon syntactic foam,primary,vinyl_ester,"Vinyl ester resin (grade not stated; modelling used Em = 22.82 GPa, Poisson's ratio 0.35)",glass_microballoon,Fused borosilicate glass microballoon (grade not stated),,,,,0.1,mechanical_mixing_cast,,,,,,,other,,70.0,,,,,,,,,,,,,4.677e-05,,0.65,
W2981361938-000,W2981361938,"AlSi12 + Ni-coated hollow glass spheres, 20 C (h/d = 1, 1.5, 2)",primary,aluminum,AlSi12 cast aluminium alloy,glass_microballoon,nickel-coated hollow glass spheres,,60.0,,,,pressure_infiltration,,,1.58,,,,compression,,20.0,,,272.1,,,,,,172.21518987341773,,,,,,0.85,
W2981361938-001,W2981361938,"AlSi12 + Ni-coated hollow glass spheres, 100 C (h/d = 1, 1.5, 2)",primary,aluminum,AlSi12 cast aluminium alloy,glass_microballoon,nickel-coated hollow glass spheres,,60.0,,,,pressure_infiltration,,,1.58,,,,compression,,100.0,,,250.0,,,,,,158.2278481012658,,,,,,0.85,
W2985028302-000,W2985028302,"NOMEX+RESIN (honeycomb filled with neat epoxy, 0 vol% glass microspheres)",primary,epoxy,"Epoxy resin (Pf-Group, 2018 datasheet): density 1.1 g/cm3 at 20 C, modulus of elasticity 3100 N/mm2, compressive resistance 101 N/mm2; resin:hardener mixed 10:7",glass_microballoon,3M Glass Bubbles K1,0.125,65.0,,0.0,,mechanical_mixing_cast,154.0,"Sandwich construction: Nomex honeycomb core (3.175 mm face-to-face cell, 6.35 mm thick, 0.048 g/cm3, 10% cell expansion) with 3K carbon fibre face sheets (E = 7600 MPa, nu = 0.39)",,,,,flexure,,,ASTM D7264/D7264M-15,,55.1,0.02,,,,,,,,,,,0.6,
W2985028302-001,W2985028302,NOMEX+RESIN+MC 20% (honeycomb filled with epoxy / 20 vol% glass microspheres),primary,epoxy,"Epoxy resin (Pf-Group, 2018 datasheet): density 1.1 g/cm3 at 20 C; resin:hardener mixed 10:7",glass_microballoon,3M Glass Bubbles K1,0.125,65.0,,0.2,,mechanical_mixing_cast,154.0,"Sandwich construction: Nomex honeycomb core (3.175 mm cell, 6.35 mm thick, 0.048 g/cm3) with 3K carbon fibre face sheets",,,,,flexure,,,ASTM D7264/D7264M-15,,,0.0217,,,,,,,,,,,0.55,
W2985028302-002,W2985028302,NOMEX+RESIN+MC 30% (honeycomb filled with epoxy / 30 vol% glass microspheres),primary,epoxy,"Epoxy resin (Pf-Group, 2018 datasheet): density 1.1 g/cm3 at 20 C; resin:hardener mixed 10:7",glass_microballoon,3M Glass Bubbles K1,0.125,65.0,,0.3,,mechanical_mixing_cast,154.0,"Sandwich construction: Nomex honeycomb core (3.175 mm cell, 6.35 mm thick, 0.048 g/cm3) with 3K carbon fibre face sheets",,,,,flexure,,,ASTM D7264/D7264M-15,,,0.0331,,,,,,,,,,,0.55,
W2985028302-003,W2985028302,NOMEX+RESIN+MC 40% (honeycomb filled with epoxy / 40 vol% glass microspheres),primary,epoxy,"Epoxy resin (Pf-Group, 2018 datasheet): density 1.1 g/cm3 at 20 C; resin:hardener mixed 10:7",glass_microballoon,3M Glass Bubbles K1,0.125,65.0,,0.4,,mechanical_mixing_cast,154.0,"Sandwich construction: Nomex honeycomb core (3.175 mm cell, 6.35 mm thick, 0.048 g/cm3) with 3K carbon fibre face sheets",,,,,flexure,,,ASTM D7264/D7264M-15,,,0.0214,,,,,,,,,,,0.55,
W2985028302-004,W2985028302,"NOMEX+RESIN+MC 20%, gravity impact from 115 cm",primary,epoxy,"Epoxy resin (Pf-Group, 2018 datasheet); resin:hardener mixed 10:7",glass_microballoon,3M Glass Bubbles K1,0.125,65.0,,0.2,,mechanical_mixing_cast,154.0,Sandwich construction: Nomex honeycomb core with 3K carbon fibre face sheets,,,,,impact,,,ASTM D3763-18,,,,,,,,,,,,,,0.5,
W2985028302-005,W2985028302,"NOMEX+RESIN+MC 30%, gravity impact from 115 cm",primary,epoxy,"Epoxy resin (Pf-Group, 2018 datasheet); resin:hardener mixed 10:7",glass_microballoon,3M Glass Bubbles K1,0.125,65.0,,0.3,,mechanical_mixing_cast,154.0,Sandwich construction: Nomex honeycomb core with 3K carbon fibre face sheets,,,,,impact,,,ASTM D3763-18,,,,,,,,,,,,,,0.5,
W2985028302-006,W2985028302,"NOMEX+RESIN+MC 40%, gravity impact from 115 cm",primary,epoxy,"Epoxy resin (Pf-Group, 2018 datasheet); resin:hardener mixed 10:7",glass_microballoon,3M Glass Bubbles K1,0.125,65.0,,0.4,,mechanical_mixing_cast,154.0,Sandwich construction: Nomex honeycomb core with 3K carbon fibre face sheets,,,,,impact,,,ASTM D3763-18,,,,,,,,,,,,,,0.5,
W2985028302-007,W2985028302,"Neat epoxy matrix, supplier datasheet values (Pf-Group, 2018) - not measured in this paper",secondary,epoxy,"Epoxy resin used as the syntactic-foam matrix (Pf-Group, 2018)",glass_microballoon,,,,,0.0,,mechanical_mixing_cast,,,1.1,,,,compression,,20.0,,3100.0,101.0,,,,,2818.181818181818,91.81818181818181,,,,,,0.7,
W3114003671-000,W3114003671,"TG-26/3000 (Trelleborg Applied Technologies), 500 kHz",primary,other,not stated - commercial Trelleborg Applied Technologies TG-series syntactic foam (3000 m depth rating),other,TG-26/3000; hollow filler type not stated in the paper,,,,,,other,,,0.416,,,,other,,,,,,,,,,,,,,,,,0.85,
W3114003671-002,W3114003671,"TG-28/4000 (Trelleborg Applied Technologies), 500 kHz",primary,other,not stated - commercial Trelleborg Applied Technologies TG-series syntactic foam (4000 m depth rating),other,TG-28/4000; hollow filler type not stated in the paper,,,,,,other,,,0.448,,,,other,,,,,,,,,,,,,,,,,0.85,
W3114003671-004,W3114003671,"TG-39/11500 (Trelleborg Applied Technologies), 500 kHz",primary,other,not stated - commercial Trelleborg Applied Technologies TG-series syntactic foam (11500 m depth rating),other,TG-39/11500; hollow filler type not stated in the paper,,,,,,other,,,0.639,,,,other,,,,,,,,,,,,,,,,,0.85,
W3119565939-000,W3119565939,"Bimodal A413 / Al2O3 ceramic hollow sphere syntactic foam (d1 = 2.4 mm : d2 = 7.0 mm, 1:1 by volume)",primary,aluminum,"A413 casting aluminium alloy (11.0-13.0 wt% Si, max 1.3 Fe, 1.0 Cu, max 0.5 Ni, 0.35 Mn, max 0.15 Sn, 0.1 Mg, balance Al)",ceramic_hollow,"High-purity Al2O3 ceramic hollow spheres, bimodal: nominal d1 = 2.4 mm and d2 = 7.0 mm mixed in equal volume ratio (1:1)",,,,,,pressure_infiltration,650.0,,1.61,1.4,,,compression,,,ISO 13314:2011,,120.0,0.0539,43.5,77.0,0.5431,,74.53416149068323,,,,,,0.85,
W3143873043-000,W3143873043,"Al-5052 / Fly Ash syntactic foam (thixoinfiltrated, 5 wt% balloons)",primary,aluminum,"Commercial aluminium alloy Al 5052 (1.882 wt% Mg, 0.309 Fe, 0.171 Cr, 0.12 Si, balance Al)",fly_ash_cenosphere,"Fly ash hollow ceramic micro-balloons, 100 grit sieve fraction",,,,,0.05,pressure_infiltration,644.0,,1.8,,,,other,,25.0,ASTM E384,,,,,,,,,,,,,,0.6,
W4255314655-000,W4255314655,C-ASF02 (CASF02 / LECA02),primary,aluminum,"AA6063 (EN AW-AlMg0.7Si), Al-Mg-Si, annealed to AA6063-O",ceramic_hollow,"Arlita / LECA expanded-clay nodules (BATLLE), Group II-S, 10.5-12.5 mm",,11500.0,,0.522,,pressure_infiltration,700.0,,1.566,,,,compression,0.001,20.0,ISO 13314:2011,324.57,15.736,,8.681,34.379,0.31145,207.26053639846742,10.048531289910601,,,,,,0.85,particle_mean_diameter_um_out_of_range
W4255314655-001,W4255314655,C-ASF03 (CASF03 / LECA03),primary,aluminum,"AA6063 (EN AW-AlMg0.7Si), Al-Mg-Si, annealed to AA6063-O",ceramic_hollow,"Arlita / LECA expanded-clay nodules (BATLLE), Group II-S, 10.5-12.5 mm",,11500.0,,0.479,,pressure_infiltration,700.0,,1.593,,,,compression,0.001,20.0,ISO 13314:2011,336.854,24.306,,10.278,39.695,0.30537,211.45888261142497,15.258003766478344,,,,,,0.85,particle_mean_diameter_um_out_of_range
W4255314655-002,W4255314655,C-ASF04 (CASF04 / LECA04),primary,aluminum,"AA6063 (EN AW-AlMg0.7Si), Al-Mg-Si, annealed to AA6063-O",ceramic_hollow,"Arlita / LECA expanded-clay nodules (BATLLE), Group II-S, 10.5-12.5 mm",,11500.0,,0.568,,pressure_infiltration,700.0,,1.658,,,,compression,0.001,20.0,ISO 13314:2011,383.243,22.869,,9.723,39.256,0.3011,231.14776839565744,13.793124246079614,,,,,,0.85,particle_mean_diameter_um_out_of_range
